,Value,AvgPred,column
14,0.9333333333333333,0.0012990522664040327,After-tax_net_Interest_Rate
0,0.0,0.0004399472090881318,Non-industry_income_and_expenditure/revenue
1,0.06666666666666667,0.0006062436732463539,Non-industry_income_and_expenditure/revenue
2,0.13333333333333333,0.001528922701254487,Non-industry_income_and_expenditure/revenue
3,0.2,0.005225696600973606,Non-industry_income_and_expenditure/revenue
4,0.26666666666666666,0.03001547046005726,Non-industry_income_and_expenditure/revenue
5,0.3333333333333333,0.010021781548857689,Non-industry_income_and_expenditure/revenue
6,0.4,0.00029425276443362236,Non-industry_income_and_expenditure/revenue
7,0.4666666666666667,0.00014664906484540552,Non-industry_income_and_expenditure/revenue
8,0.5333333333333333,1.5788099064205203e-34,Non-industry_income_and_expenditure/revenue
9,0.6,0.0,Non-industry_income_and_expenditure/revenue
10,0.6666666666666666,0.0,Non-industry_income_and_expenditure/revenue
11,0.7333333333333333,0.0,Non-industry_income_and_expenditure/revenue
12,0.8,0.0,Non-industry_income_and_expenditure/revenue
13,0.8666666666666667,0.0,Non-industry_income_and_expenditure/revenue
14,0.9333333333333333,0.0,Non-industry_income_and_expenditure/revenue
0,0.0,0.1322653591632843,Continuous_interest_rate_(after_tax)
1,0.06666666666666667,0.1451968252658844,Continuous_interest_rate_(after_tax)
2,0.13333333333333333,0.15849806368350983,Continuous_interest_rate_(after_tax)
3,0.2,0.17278426885604858,Continuous_interest_rate_(after_tax)
4,0.26666666666666666,0.18763023614883423,Continuous_interest_rate_(after_tax)
5,0.3333333333333333,0.2039308249950409,Continuous_interest_rate_(after_tax)
6,0.4,0.22027216851711273,Continuous_interest_rate_(after_tax)
7,0.4666666666666667,0.23410339653491974,Continuous_interest_rate_(after_tax)
8,0.5333333333333333,0.24396207928657532,Continuous_interest_rate_(after_tax)
9,0.6,0.2447378933429718,Continuous_interest_rate_(after_tax)
10,0.6666666666666666,0.22632573544979095,Continuous_interest_rate_(after_tax)
11,0.7333333333333333,0.15224464237689972,Continuous_interest_rate_(after_tax)
12,0.8,0.010752443224191666,Continuous_interest_rate_(after_tax)
13,0.8666666666666667,0.00029329812969081104,Continuous_interest_rate_(after_tax)
14,0.9333333333333333,0.00014664906484540552,Continuous_interest_rate_(after_tax)
0,0.0,0.044823113828897476,Operating_Expense_Rate
1,666000000.0,0.04535315930843353,Operating_Expense_Rate
2,1332000000.0,0.045827485620975494,Operating_Expense_Rate
3,1998000000.0,0.04618730768561363,Operating_Expense_Rate
